"","symbol","HR","lower95","upper95","pValue"
"ENSG00000105607","GCDH","1.38561404017343","0.549019102983158","3.49701177589925","0.496"
"ENSG00000052802","MSMO1","1.24656461703112","0.492057439239276","3.15801209475932","0.636"
"ENSG00000115841","RMDN2","1.18571068839846","0.462303784601295","3.04109523523551","0.717"
"ENSG00000179152","TCAIM","0.551504906821793","0.218678907964104","1.39088705481574","0.21"
"ENSG00000080709","KCNN2","0.955341219386453","0.377848512439838","2.41545702949966","0.923"
"ENSG00000120158","RCL1","1.58804192846786","0.626216684472906","4.02716380623844","0.323"
"ENSG00000109929","SC5D","0.721325155499228","0.281913156287199","1.84563922737228","0.51"
"ENSG00000148672","GLUD1","0.55386374706643","0.216442407797288","1.41730566313867","0.178"
"ENSG00000182551","ADI1","0.801632429775616","0.316417467062962","2.03090732769214","0.621"
"ENSG00000133027","PEMT","3.97409998689045","1.5745948286355","10.0301807287712","0.00618"
"ENSG00000023330","ALAS1","0.763112822822545","0.301767582547224","1.92976719182572","0.571"
"ENSG00000205707","ETFRF1","1.51599006814717","0.589823143719638","3.89646610376701","0.363"
"ENSG00000060971","ACAA1","0.631402506835257","0.250635724691866","1.59063168719453","0.334"
"ENSG00000059769","DNAJC25","1.62861357881543","0.628878998326512","4.21763518285739","0.293"
"ENSG00000121691","CAT","0.943457828643298","0.373333462768263","2.38422955131895","0.902"
"ENSG00000162688","AGL","0.948607315495786","0.37643204286988","2.39048682506333","0.907"
"ENSG00000166145","SPINT1","0.815851706707842","0.322308365843314","2.06514654249365","0.657"
"ENSG00000102967","DHODH","1.41340063873019","0.5600770068899","3.56683338360225","0.442"
"ENSG00000213398","LCAT","0.422448174827156","0.164461562919992","1.08513173075957","0.0513"
"ENSG00000094631","HDAC6","0.690459533219503","0.273394563998746","1.74375949558339","0.422"
"ENSG00000104413","ESRP1","0.435730478179136","0.172586911059902","1.10008950532941","0.0782"
"ENSG00000112812","PRSS16","1.06423508794482","0.421190245721386","2.68903739798887","0.894"
"ENSG00000106012","IQCE","0.582158562764272","0.228403318185193","1.48381641253115","0.242"
"ENSG00000100714","MTHFD1","1.44203683081617","0.563606942354501","3.68957524324176","0.428"
"ENSG00000157379","DHRS1","1.26009623729771","0.497118191758727","3.19409459073365","0.608"
"ENSG00000106993","CDC37L1","0.876917735776038","0.347756952257589","2.21127057367634","0.774"
"ENSG00000196177","ACADSB","0.978029237529736","0.386424736050109","2.4753622121617","0.962"
"ENSG00000119673","ACOT2","1.35897260611069","0.53360788183555","3.46098063208226","0.509"
"ENSG00000067225","PKM","1.00462273570539","0.398787631411731","2.5308378735903","0.992"
"ENSG00000117305","HMGCL","1.09145922256154","0.43287553671024","2.75202254109378","0.846"
"ENSG00000160323","ADAMTS13","0.597095589719882","0.234684089187786","1.51916197002029","0.252"
"ENSG00000146085","MMUT","1.50939797988403","0.596703663027201","3.81811341683372","0.381"
"ENSG00000184517","ZFP1","1.01528144879088","0.403008920085614","2.55775088065029","0.973"
"ENSG00000004864","SLC25A13","1.84766608650485","0.720575243006323","4.73770088599921","0.183"
"ENSG00000155666","KDM8","2.13195315100428","0.845887555341121","5.37331966805462","0.105"
"ENSG00000151552","QDPR","1.06991744197142","0.423521644122974","2.70286855115789","0.883"
"ENSG00000109576","AADAT","1.23446256328515","0.490015504123395","3.10989715086405","0.652"
"ENSG00000165410","CFL2","0.722300954002827","0.286188942403331","1.82298681343923","0.495"
"ENSG00000066583","ISOC1","0.782873617263929","0.308618708053162","1.98591687611606","0.596"
"ENSG00000169738","DCXR","0.694467206973675","0.275034562682538","1.7535421616028","0.42"
"ENSG00000137269","LRRC1","0.827165175329414","0.328303910494042","2.08405140909875","0.688"
"ENSG00000128928","IVD","1.15605221970767","0.453922183860031","2.94424194765317","0.758"
"ENSG00000100889","PCK2","0.60026609224153","0.238183951289566","1.51277774822397","0.268"
"ENSG00000142168","SOD1","0.842675122250609","0.333372199905149","2.13005572108927","0.706"
"ENSG00000140263","SORD","1.00515125237833","0.398997191186796","2.53217080840233","0.991"
"ENSG00000165140","FBP1","0.727780226682424","0.288294228448574","1.83723434631437","0.507"
"ENSG00000146416","AIG1","1.2995624690068","0.515775924003825","3.27441148811458","0.564"
"ENSG00000149639","SOGA1","0.666173991679616","0.263417971562804","1.68472858764135","0.383"
"ENSG00000163702","IL17RC","1.74361785194544","0.683317206623418","4.44918287459183","0.231"
"ENSG00000119888","EPCAM","0.832560157421489","0.329207616928242","2.1055297024819","0.688"
"ENSG00000167513","CDT1","0.937912814519033","0.360968131264673","2.43700307990349","0.89"
"ENSG00000167642","SPINT2","0.434846584298251","0.172225607360143","1.09792936587209","0.0841"
"ENSG00000060642","PIGV","0.813416163621251","0.32287815966298","2.04921217319542","0.661"
"ENSG00000241058","NSUN6","0.6207256928532","0.244571720142153","1.57540857767258","0.283"
"ENSG00000198758","EPS8L3","1.02901603320823","0.408433023891608","2.59252786787535","0.952"
"ENSG00000174938","SEZ6L2","0.512866862809884","0.1932732999239","1.36093510625637","0.131"
"ENSG00000125731","SH2D3A","0.491575587722103","0.189834674938747","1.27293161021453","0.111"
"ENSG00000138796","HADH","1.34320562053276","0.527846459961957","3.41804194189507","0.527"
"ENSG00000132470","ITGB4","0.761817077402358","0.302322506331683","1.91968923010033","0.565"
"ENSG00000181192","DHTKD1","0.719514632567682","0.285243201347758","1.81494704880921","0.467"
"ENSG00000177054","ZDHHC13","0.785342565831218","0.311732247186688","1.97850222834662","0.596"
"ENSG00000143476","DTL","1.80831324187305","0.716975218575412","4.56082260029952","0.215"
"ENSG00000180346","TIGD2","0.884281089438523","0.350611988982839","2.23025187303807","0.795"
"ENSG00000141934","PLPP2","0.945084956834413","0.371776903347095","2.40247731258555","0.904"
"ENSG00000166557","TMED3","0.954877702892455","0.375875506955995","2.42578037304228","0.92"
"ENSG00000164221","CCDC112","0.557106381595066","0.217817287043126","1.42489847627428","0.206"
"ENSG00000047578","KATNIP","0.960412119167646","0.381167213589957","2.41991285125682","0.932"
"ENSG00000173334","TRIB1","0.610478842930342","0.241217996369301","1.54501083366515","0.315"
"ENSG00000143061","IGSF3","0.505565984829679","0.195842521887409","1.30511475523047","0.128"
"ENSG00000173531","MST1","1.6643178279413","0.660405326456826","4.19432388176584","0.258"
"ENSG00000118777","ABCG2","0.836302377271627","0.331897735134692","2.10728062349187","0.705"
"ENSG00000138030","KHK","1.34161750486274","0.531023748719375","3.3895612648114","0.522"
"ENSG00000087258","GNAO1","0.947582897045794","0.374902566645768","2.39505788079095","0.906"
"ENSG00000166855","CLPX","1.69480245442939","0.672314177891981","4.27234089952716","0.269"
"ENSG00000152078","TLCD4","0.628186287434014","0.247680980801063","1.59325116706109","0.303"
"ENSG00000058085","LAMC2","0.695898391818551","0.272766603226214","1.77541739350701","0.465"
"ENSG00000171723","GPHN","2.23064823664113","0.872971361875589","5.69983366343157","0.0801"
"ENSG00000172340","SUCLG2","1.34487780574171","0.528458517248894","3.42258900810709","0.526"
"ENSG00000137106","GRHPR","0.740482671475117","0.29373441120478","1.86670191111065","0.516"
"ENSG00000181218","H2AW","0.865359010140601","0.342678374779577","2.18527421496383","0.756"
"ENSG00000091831","ESR1","1.22964802627093","0.477767097618658","3.16479363281493","0.66"
"ENSG00000101974","ATP11C","1.33435520187483","0.524602956700567","3.39400261098166","0.534"
"ENSG00000063854","HAGH","1.24429289527855","0.493925349071011","3.13461297775603","0.631"
"ENSG00000100162","CENPM","1.44503732907578","0.57314711478366","3.64327557194571","0.44"
"ENSG00000139531","SUOX","0.878036700637626","0.348191213094291","2.21415250779988","0.779"
"ENSG00000154760","SLFN13","2.06486699308706","0.814639104060787","5.2338215510242","0.157"
"ENSG00000174996","KLC2","0.870023968278651","0.340146762986389","2.22533855308104","0.767"
"ENSG00000148773","MKI67","1.7115957264486","0.677523012209464","4.32392683053457","0.261"
"ENSG00000176422","SPRYD4","1.04655153894826","0.415333077076159","2.63708860220187","0.92"
"ENSG00000124370","MCEE","1.40122295162664","0.555383088678579","3.53526385694752","0.471"
"ENSG00000104177","MYEF2","1.43202317077216","0.567234285555483","3.61524402499777","0.444"
"ENSG00000107566","ERLIN1","2.34384971832821","0.888553105994417","6.18267097942229","0.0591"
"ENSG00000161533","ACOX1","0.688751406492078","0.272695023580486","1.73959353462424","0.415"
"ENSG00000182272","B4GALNT4","0.296693931016919","0.11410599031829","0.771451949689291","0.00677"
"ENSG00000106665","CLIP2","0.557300224236198","0.212599297915749","1.46088695013846","0.188"
"ENSG00000156711","MAPK13","1.96506008908336","0.775544357338012","4.97903326505066","0.143"
"ENSG00000157456","CCNB2","1.72806714167659","0.684271760195287","4.36407903972253","0.266"
"ENSG00000186480","INSIG1","0.93985195088927","0.36656239350302","2.40974443981823","0.897"
"ENSG00000198130","HIBCH","0.985338566442513","0.388582123670028","2.49855058011737","0.974"
"ENSG00000198648","STK39","0.527089115509798","0.205050155705598","1.35490233954169","0.159"
"ENSG00000132698","RAB25","1.15989034343072","0.460125047566747","2.92386953481091","0.754"
"ENSG00000164466","SFXN1","1.52396963297144","0.604879528573338","3.83958016846243","0.363"
"ENSG00000124429","POF1B","0.501357101806714","0.199015337341441","1.26301292598762","0.146"
"ENSG00000276043","UHRF1","2.04799613487238","0.812906636230936","5.15961856074782","0.142"
"ENSG00000175029","CTBP2","0.792888889057429","0.314737200707379","1.99745307824359","0.612"
"ENSG00000119471","HSDL2","1.07333865750425","0.421828312642743","2.73110134897163","0.88"
"ENSG00000135373","EHF","0.601477858419919","0.238671157968989","1.51579108782142","0.287"
"ENSG00000152782","PANK1","1.15319622801922","0.456692079794949","2.91194351545326","0.76"
"ENSG00000004866","ST7","1.52625894916693","0.605794466072667","3.84530812077888","0.361"
"ENSG00000100577","GSTZ1","1.61554304251266","0.641238855887811","4.07021392769078","0.297"
"ENSG00000205336","ADGRG1","0.883962649064105","0.350275996450853","2.23078364734612","0.785"
"ENSG00000109445","ZNF330","1.0116211257044","0.399493743535353","2.56168542945123","0.98"
"ENSG00000171497","PPID","0.807654740413132","0.320598098556326","2.0346539254262","0.646"
"ENSG00000006611","USH1C","0.667814288013828","0.253234083402031","1.76112124120113","0.378"
"ENSG00000082458","DLG3","0.890747849953483","0.353114293601679","2.24695444668621","0.801"
"ENSG00000147853","AK3","0.65785105856764","0.25998371489734","1.66459662840594","0.35"
"ENSG00000099364","FBXL19","1.09009160941163","0.431780068804136","2.75209488062005","0.851"
"ENSG00000168237","GLYCTK","0.771952185810467","0.304064124257051","1.9598174517747","0.566"
"ENSG00000146670","CDCA5","1.07156121153863","0.418197798528202","2.74569458307826","0.883"
"ENSG00000169258","GPRIN1","1.049799890832","0.415257244803568","2.65396889417837","0.916"
"ENSG00000165304","MELK","1.37258577123815","0.543701900871433","3.46511883880818","0.509"
"ENSG00000139734","DIAPH3","1.80160372263159","0.713610891970013","4.54838345367688","0.214"
"ENSG00000107537","PHYH","0.491430496212211","0.189772277882411","1.27259858659137","0.0909"
"ENSG00000101856","PGRMC1","1.53896803664356","0.607852251877271","3.89637878365341","0.357"
"ENSG00000170293","CMTM8","1.37917278419664","0.546856351451339","3.47827644978531","0.475"
"ENSG00000197894","ADH5","1.30493291181249","0.513771121033167","3.31441343162125","0.568"
"ENSG00000117650","NEK2","2.350383315618","0.930187764369048","5.93891033826124","0.0743"
"ENSG00000147100","SLC16A2","1.23990329731759","0.492180338088067","3.12357091035188","0.645"
"ENSG00000112294","ALDH5A1","1.29789910338208","0.515121588656049","3.27018342786793","0.581"
"ENSG00000137491","SLCO2B1","1.22966827558429","0.477774178023951","3.16485096417796","0.659"
"ENSG00000169679","BUB1","1.25720233194391","0.496187586857049","3.18540355565275","0.626"
"ENSG00000237649","KIFC1","1.0425582676226","0.412275251150068","2.63641278091806","0.927"
"ENSG00000101057","MYBL2","1.18460442958885","0.470076199053093","2.98523443098857","0.72"
"ENSG00000183317","EPHA10","0.878902749140119","0.348212660085513","2.21838586298487","0.776"
"ENSG00000137513","NARS2","1.09903898885935","0.435433328945853","2.77398770084315","0.836"
"ENSG00000121152","NCAPH","0.992810974334136","0.391689344720868","2.51646781829289","0.988"
"ENSG00000198948","MFAP3L","1.2520143494269","0.485562036928934","3.22830001514368","0.63"
"ENSG00000127564","PKMYT1","1.4370574476737","0.5699188772137","3.62355800181734","0.434"
"ENSG00000116138","DNAJC16","0.903829672434477","0.358161751801241","2.28083560755631","0.825"
"ENSG00000133835","HSD17B4","0.78090886162655","0.309963698507672","1.96738732020189","0.595"
"ENSG00000138180","CEP55","0.723929551668136","0.283915948738523","1.84587726792722","0.477"
"ENSG00000149554","CHEK1","0.760142146458331","0.293198325155891","1.9707345958237","0.546"
"ENSG00000163362","INAVA","0.436564906917904","0.1704688146743","1.1180280587765","0.0677"
"ENSG00000131069","ACSS2","2.38977631767677","0.92950118166975","6.14418890599955","0.052"
"ENSG00000114346","ECT2","0.640193529284899","0.252672346684426","1.62205227566962","0.33"
"ENSG00000204650","LINC02210","1.53770243561596","0.610363334586763","3.87396923522628","0.369"
"ENSG00000103550","KNOP1","1.40510841162412","0.556881919086601","3.54532905585292","0.468"
"ENSG00000117724","CENPF","0.89855546202829","0.356213683472501","2.2666224117783","0.814"
"ENSG00000158106","RHPN1","0.915150061752402","0.362942361660325","2.30752792728349","0.846"
"ENSG00000127884","ECHS1","1.00175419015296","0.397649790545868","2.52360615131083","0.997"
"ENSG00000213186","TRIM59","0.619879686404867","0.244218759169204","1.5733878385287","0.296"
"ENSG00000151690","MFSD6","1.06737831892433","0.423491643448453","2.69024547080208","0.889"
"ENSG00000128298","BAIAP2L2","0.861683601237314","0.336609320888825","2.20581719686407","0.751"
"ENSG00000178537","SLC25A20","0.814825689232102","0.321170341714907","2.06725471688146","0.671"
"ENSG00000140876","NUDT7","1.36400663870316","0.540195185004225","3.44415159941077","0.502"
"ENSG00000115561","CHMP3","0.821249354156355","0.325972013619451","2.06904419251649","0.676"
"ENSG00000121361","KCNJ8","1.36725151370356","0.536624454662731","3.48358462884362","0.504"
"ENSG00000099953","MMP11","1.17128911180995","0.46360637676099","2.95923061505217","0.73"
"ENSG00000183856","IQGAP3","1.72900146179975","0.685609779628135","4.36027335626265","0.244"
"ENSG00000159259","CHAF1B","1.1330881538558","0.444249478953754","2.89001749069466","0.785"
"ENSG00000140525","FANCI","1.12711187683939","0.441727630991952","2.87593778107025","0.799"
"ENSG00000172965","MIR4435-2HG","1.25503991859767","0.495229058229653","3.18059930268312","0.627"
"ENSG00000105738","SIPA1L3","0.465488408406384","0.17858702307792","1.21329901034393","0.0894"
"ENSG00000175063","UBE2C","0.907848280582088","0.356132553056131","2.3142745404292","0.837"
"ENSG00000142945","KIF2C","1.37007073356186","0.542674318800879","3.45896931166829","0.5"
"ENSG00000111206","FOXM1","0.871255192005175","0.340668588952801","2.22822307137083","0.765"
"ENSG00000101412","E2F1","1.91020629042006","0.758078487807523","4.81333810502062","0.186"
"ENSG00000217648","AL136116.3","1.72762225981029","0.662370943707628","4.50605314279829","0.234"
"ENSG00000064547","LPAR2","0.500383527851956","0.193619078347035","1.29317666979486","0.126"
"ENSG00000119711","ALDH6A1","0.938629383092468","0.371494372535534","2.37157056455889","0.893"
"ENSG00000125166","GOT2","1.6110863665656","0.634781481953434","4.08896502863634","0.309"
"ENSG00000116171","SCP2","0.864292180813688","0.34224174010825","2.1826705695787","0.749"
"ENSG00000089220","PEBP1","1.1104932332774","0.440101694435129","2.8020687871645","0.816"
"ENSG00000163872","YEATS2","0.871146986054399","0.345515107028355","2.19642225730345","0.77"
"ENSG00000126787","DLGAP5","0.932474252413921","0.369940093307314","2.35040280073831","0.878"
"ENSG00000171241","SHCBP1","0.786860547041108","0.304680262372277","2.03212874923062","0.6"
"ENSG00000157326","DHRS4","1.00016356708149","0.394742924354393","2.53412309429792","1"
"ENSG00000205702","CYP2D7","1.29971920803252","0.511843783311517","3.3003624832551","0.575"
"ENSG00000159200","RCAN1","1.31321879287926","0.516829236048528","3.33677640056985","0.556"
"ENSG00000171503","ETFDH","1.29517408812449","0.510161650754254","3.28812625580345","0.578"
"ENSG00000241399","CD302","0.758632904708618","0.300069042127345","1.91797154423677","0.566"
"ENSG00000170458","CD14","0.773127119719105","0.30555422659199","1.95620119515908","0.591"
"ENSG00000186185","KIF18B","3.01631733115934","1.19429002011376","7.61805766524412","0.0263"
"ENSG00000096433","ITPR3","1.00051907792419","0.397159637021572","2.52049385682137","0.999"
"ENSG00000169814","BTD","0.668150049633399","0.264232210793072","1.68951577661636","0.374"
"ENSG00000093009","CDC45","1.3360803179554","0.528751081747226","3.37608882071507","0.533"
"ENSG00000083807","SLC27A5","1.01200579374826","0.401712734629946","2.54947289018231","0.979"
"ENSG00000123453","SARDH","1.23658768169679","0.488315694989017","3.13147644078617","0.651"
"ENSG00000134057","CCNB1","1.11219986397904","0.435426945943579","2.84086354544372","0.821"
"ENSG00000099282","TSPAN15","0.660845859760834","0.257159491652691","1.69823500410729","0.353"
"ENSG00000137992","DBT","1.17681479622749","0.465712157904378","2.97371035115709","0.727"
"ENSG00000137203","TFAP2A","0.908891679248258","0.360407694566662","2.2920822642257","0.833"
"ENSG00000148943","LIN7C","0.912124836922608","0.361717580377961","2.30005883944529","0.844"
"ENSG00000112118","MCM3","1.70774047796612","0.675941658566173","4.314540320344","0.262"
"ENSG00000074935","TUBE1","1.10529446409859","0.43347610049456","2.81832343460957","0.831"
"ENSG00000105514","RAB3D","0.427595093805304","0.169256142268868","1.08024182635525","0.0785"
"ENSG00000011426","ANLN","0.829268146100957","0.327850244144396","2.09756030510942","0.682"
"ENSG00000174327","SLC16A13","1.15562856944717","0.458404527339086","2.91331631970257","0.751"
"ENSG00000171219","CDC42BPG","0.494179323810555","0.194720986999837","1.2541699168876","0.123"
"ENSG00000117009","KMO","0.926469128934711","0.36751755535528","2.3355212135085","0.867"
"ENSG00000131747","TOP2A","1.36919454636677","0.542316245019825","3.45682749321287","0.498"
"ENSG00000157557","ETS2","0.772016268689315","0.305134883566751","1.95326444539596","0.59"
"ENSG00000143149","ALDH9A1","1.0520667117465","0.417497423614032","2.65114059000362","0.914"
"ENSG00000139644","TMBIM6","1.03749367294072","0.410187500688662","2.62414900401615","0.938"
"ENSG00000109805","NCAPG","0.877798468047134","0.343440161181229","2.24356449128061","0.777"
"ENSG00000204580","DDR1","1.52212957454318","0.604143917830431","3.83497768217093","0.379"
"ENSG00000139160","ETFBKMT","1.05738141496449","0.419580464895209","2.66469855070955","0.905"
"ENSG00000113758","DBN1","0.743972424780344","0.292348831102739","1.89326896483821","0.512"
"ENSG00000151611","MMAA","1.13014156168167","0.447838689020937","2.85196429150089","0.794"
"ENSG00000106049","HIBADH","1.15981779412721","0.460095769794541","2.92368981391594","0.753"
"ENSG00000135547","HEY2","1.31164752485546","0.516249782080342","3.33253260180886","0.556"
"ENSG00000204540","PSORS1C1","1.54823901098224","0.614563360229191","3.90040179784445","0.361"
"ENSG00000131979","GCH1","1.16828263891621","0.45611431092277","2.99241723337226","0.742"
"ENSG00000112304","ACOT13","1.48040006151184","0.587408494803609","3.73093743367977","0.391"
"ENSG00000100003","SEC14L2","1.28165515087958","0.50872087715254","3.22896110529312","0.586"
"ENSG00000187824","TMEM220","0.984634667023814","0.388910812787909","2.49287341885712","0.974"
"ENSG00000147155","EBP","1.66041471192856","0.658876665066557","4.18435977742558","0.289"
"ENSG00000204228","HSD17B8","2.19103458667797","0.86890336472509","5.52493263912949","0.105"
"ENSG00000259479","SORD2P","0.891612450666071","0.353448489194704","2.24918987203488","0.808"
"ENSG00000107186","MPDZ","1.18677813310697","0.462681845498842","3.04408385788803","0.716"
"ENSG00000170088","TMEM192","0.636531408283613","0.252673431700261","1.60354110444094","0.34"
"ENSG00000102910","LONP2","0.848861910744941","0.336822031012845","2.13930941912191","0.728"
"ENSG00000167992","VWCE","1.15655209692405","0.458777477059536","2.91560248657506","0.748"
"ENSG00000227036","LINC00511","1.67132737647309","0.656994540415142","4.2516870803574","0.261"
"ENSG00000183077","AFMID","1.62815956496635","0.643150500250268","4.12174688188824","0.302"
"ENSG00000135929","CYP27A1","2.866063444389","1.1207663875984","7.32919880374424","0.0269"
"ENSG00000127616","SMARCA4","0.695312304570736","0.271817771495599","1.77861512964135","0.43"
"ENSG00000168306","ACOX2","1.42187862661642","0.556380933802865","3.6337313268627","0.45"
"ENSG00000170312","CDK1","0.952354241949378","0.374819980249988","2.41977122338585","0.914"
"ENSG00000116761","CTH","0.626448119456674","0.248663753147883","1.57818436102111","0.304"
"ENSG00000162073","PAQR4","0.523085846174124","0.20334084090076","1.34561655816717","0.152"
"ENSG00000109667","SLC2A9","0.784780789388665","0.309943005159725","1.98707787283701","0.615"
"ENSG00000184792","OSBP2","0.519106094084498","0.201640061605414","1.33639681901599","0.146"
"ENSG00000078747","ITCH","0.286834210384152","0.113859671028258","0.722590040035166","0.0188"
"ENSG00000176974","SHMT1","0.91257275832097","0.361898976761714","2.30116439311703","0.84"
"ENSG00000161714","PLCD3","0.674270570415185","0.262880005090223","1.7294613257938","0.382"
"ENSG00000185875","THNSL1","0.718057392161691","0.284651218721843","1.81136206180059","0.474"
"ENSG00000185101","ANO9","0.676135835838835","0.267518329656482","1.70889100979554","0.403"
"ENSG00000095203","EPB41L4B","0.595557430200622","0.236288768365669","1.50108130454288","0.261"
"ENSG00000154262","ABCA6","0.787304101425684","0.31089077738374","1.99377978767318","0.619"
"ENSG00000124120","TTPAL","0.881642150796451","0.349589487643623","2.22344466734474","0.79"
"ENSG00000204178","MACO1","1.40954656341819","0.558592609912708","3.55683458604027","0.446"
"ENSG00000151726","ACSL1","2.08445751487836","0.802685240408007","5.41303478948273","0.109"
"ENSG00000115042","FAHD2A","1.39818086601231","0.554138710358631","3.52783463334972","0.471"
"ENSG00000189057","FAM111B","1.19269344815253","0.469297314390264","3.03116514338926","0.707"
"ENSG00000123352","SPATS2","1.30656278173661","0.516606493202898","3.30446156809886","0.572"
"ENSG00000105011","ASF1B","1.13901534659599","0.446748753733711","2.903994580709","0.781"
"ENSG00000065328","MCM10","0.936479666435495","0.371554093501642","2.36034047527796","0.885"
"ENSG00000197885","NKIRAS1","1.50009149603256","0.568682931133287","3.95699320882517","0.383"
"ENSG00000169919","GUSB","0.589293812897072","0.226444915962071","1.5335614687721","0.235"
"ENSG00000265688","MAFG-DT","1.69885023877132","0.67389138511391","4.28272596671575","0.248"
"ENSG00000094804","CDC6","1.393360120192","0.552175860517547","3.51600380125592","0.478"
"ENSG00000131943","C19orf12","0.61872007273927","0.245580735739983","1.55881334607534","0.315"
"ENSG00000101276","SLC52A3","0.914404628005153","0.362640645550049","2.30568700441452","0.848"
"ENSG00000165995","CACNB2","1.85832527218872","0.724350812821524","4.76754185420672","0.172"
"ENSG00000156970","BUB1B","1.74261124083043","0.690220675479777","4.39959862772548","0.243"
"ENSG00000137807","KIF23","1.68792976678148","0.667805138056215","4.2663746282035","0.286"
"ENSG00000145476","CYP4V2","1.5005667691103","0.59550892331917","3.78113667215579","0.397"
"ENSG00000145703","IQGAP2","0.895642575230625","0.355029999599582","2.25945870340668","0.815"
"ENSG00000143257","NR1I3","0.942051446349106","0.373796829546005","2.37417992187443","0.896"
"ENSG00000067057","PFKP","1.03561301924944","0.409411783378094","2.61959808970246","0.941"
"ENSG00000132541","RIDA","0.901986214797369","0.357606818999066","2.27506604589274","0.821"
"ENSG00000174371","EXO1","1.73684726015018","0.688650432808566","4.38050752801861","0.244"
"ENSG00000171428","NAT1","1.21114007340482","0.471277856962843","3.11251686395843","0.679"
"ENSG00000117399","CDC20","0.711452020036884","0.278649220966918","1.81649162720845","0.456"
"ENSG00000163082","SGPP2","0.714823481885878","0.283336628536782","1.80341176816508","0.471"
"ENSG00000121621","KIF18A","0.960955846536981","0.378416106713407","2.44026647547793","0.931"
"ENSG00000077152","UBE2T","1.4411595293866","0.570736510243711","3.63905366463225","0.437"
"ENSG00000099812","MISP","1.21141546314732","0.480821133118053","3.05212754446908","0.684"
"ENSG00000166821","PEX11A","1.16946980779103","0.463987528783385","2.94762153396863","0.74"
"ENSG00000131373","HACL1","0.648443796936982","0.255398013188814","1.64636894600739","0.38"
"ENSG00000152620","NADK2","1.07265725156224","0.424644923840259","2.70954276086408","0.878"
"ENSG00000120437","ACAT2","0.962855240677717","0.380695250027569","2.43525553427159","0.936"
"ENSG00000134532","SOX5","0.893563397723627","0.350003074461997","2.28128152010873","0.815"
"ENSG00000261183","SPINT1-AS1","0.958982434270821","0.380594414005972","2.41634473706585","0.928"
"ENSG00000115486","GGCX","0.573169044677614","0.224612135719258","1.46262245681716","0.227"
"ENSG00000115568","ZNF142","0.729924877698837","0.286441964330008","1.86002888344195","0.498"
"ENSG00000107372","ZFAND5","1.6089264116266","0.62212627290352","4.16096267072634","0.303"
"ENSG00000267390","AC036176.1","1.26936244952498","0.503864243846325","3.19784753123998","0.603"
"ENSG00000149476","TKFC","0.735540263385331","0.282591116326232","1.91449570706388","0.499"
"ENSG00000166819","PLIN1","1.2714816560627","0.504702296144602","3.2032063536338","0.6"
"ENSG00000139597","N4BP2L1","0.845391949120298","0.33546334509091","2.13044899866404","0.722"
"ENSG00000111275","ALDH2","0.655230646569501","0.258900872182813","1.65826865156612","0.347"
"ENSG00000203499","IQANK1","0.763388001218967","0.302952819751254","1.92360394890392","0.555"
"ENSG00000083123","BCKDHB","1.68104991977224","0.646713369249173","4.36967746011983","0.261"
"ENSG00000141338","ABCA8","0.766208655883915","0.302939699256016","1.93792925058427","0.58"
"ENSG00000148572","NRBF2","0.919388512989763","0.359276967569288","2.35271201362084","0.861"
"ENSG00000093217","XYLB","0.475818786031098","0.187039897795979","1.21045573595782","0.0996"
"ENSG00000129351","ILF3","1.03074383967113","0.407402212195537","2.6078230093411","0.948"
"ENSG00000182952","HMGN4","0.77381772978915","0.299080300696882","2.00211741642895","0.575"
"ENSG00000116704","SLC35D1","1.00503600758008","0.39895149817227","2.53188014372701","0.991"
"ENSG00000135749","PCNX2","0.584741484431826","0.229491068683353","1.48991682150085","0.248"
"ENSG00000085644","ZNF213","1.44820605897247","0.565811503484905","3.7067128828718","0.427"
"ENSG00000179051","RCC2","1.94126150425736","0.766621794307087","4.91571757533674","0.161"
"ENSG00000100664","EIF5","1.1807640944522","0.467215508372935","2.98407013843096","0.722"
"ENSG00000149809","TM7SF2","1.1180228322971","0.44316555035367","2.82056006505938","0.805"
"ENSG00000172057","ORMDL3","1.32851779885105","0.527133914187694","3.34821853491216","0.534"
"ENSG00000184227","ACOT1","0.524047327219004","0.207117776926745","1.32593930487441","0.153"
"ENSG00000178623","GPR35","1.03595895291671","0.409554490301214","2.62043507651197","0.94"
"ENSG00000180425","C11orf71","0.728121076413057","0.288734520507506","1.83615142721781","0.501"
"ENSG00000102007","PLP2","0.90709536593133","0.359679522481629","2.28765317863243","0.835"
"ENSG00000123473","STIL","0.562148869026592","0.219953197046787","1.43672088058195","0.199"
"ENSG00000162927","PUS10","0.621548894221792","0.244915092232893","1.5773753441906","0.298"
"ENSG00000111885","MAN1A1","1.7992402629351","0.686119833664924","4.71822175213161","0.195"
"ENSG00000175806","MSRA","1.15092634432287","0.456504653988516","2.90168224679199","0.758"
"ENSG00000112379","ARFGEF3","0.603502577369893","0.238584438143153","1.5265679678302","0.304"
"ENSG00000103089","FA2H","1.36392789436271","0.540940484358792","3.4390091975198","0.496"
"ENSG00000127948","POR","1.00012595639143","0.397003597639313","2.51950343673365","1"
"ENSG00000090889","KIF4A","0.955480309458483","0.376127503705948","2.42721580519304","0.921"
"ENSG00000128487","SPECC1","1.13736266594089","0.451015388685333","2.86818114487593","0.784"
"ENSG00000185267","CDNF","0.648805915816824","0.257534691321424","1.63453363987196","0.362"
